gender,under_30,senior_citizen,dependents,referred_a_friend,phone_service,multiple_lines,avg_monthly_gb_download,online_security,online_backup,streaming_music,paperless_billing,churn_label,cltv,tenure_months,monthly_charges,population,country_united_states,internet_type_cable,internet_type_dsl,internet_type_fiber_optic,payment_method_bank_withdrawal,payment_method_credit_card,payment_method_mailed_check,quarter_q3,device_protection_no,device_protection_yes,tech_support_no,tech_support_yes,state_california,city_encoded,longitude_encoded
1,0,0,0,1,1,1,3,0,0,0,0,0,2596,15,83.05,46171,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,987,110
1,0,0,0,0,1,1,4,0,1,0,0,0,5605,56,104.75,5868,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,991,673
1,0,0,0,0,1,1,9,0,0,0,0,0,4819,21,94.25,46171,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,987,110
1,0,0,0,0,1,0,8,0,0,0,0,0,2825,1,70.15,1363,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,106,984
0,0,0,0,1,1,1,3,0,1,0,1,0,4113,32,106.35,15405,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,670,872
1,0,0,0,1,1,1,20,0,0,1,0,0,5676,40,94.55,504,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,522,689
0,0,0,0,0,0,0,6,0,0,0,0,0,5573,2,24.45,6787,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,724,297
0,0,0,0,0,1,1,13,0,0,0,0,0,2015,7,84.8,33856,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,201,753
1,0,0,0,0,1,1,4,0,1,0,0,0,5362,31,99.95,5519,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,237,704
1,0,0,0,0,1,1,7,0,1,0,0,0,2292,14,104.85,506,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,275,685
0,0,0,0,0,1,1,9,0,0,0,0,0,4553,15,74.2,5635,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,345,746
0,0,0,0,0,1,1,15,0,0,0,0,0,5390,59,93.85,343,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,940,904
0,0,0,0,1,1,1,17,1,1,0,0,0,5712,46,100.7,1130,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1005,841
1,0,0,0,0,1,1,6,0,1,0,0,0,4078,25,89.7,254,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,461,1028
1,0,0,0,0,1,1,14,0,0,0,0,0,2688,16,96.4,538,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,540,999
0,0,0,0,0,1,0,15,0,0,0,0,0,3273,1,69.5,21759,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,582,1174
0,0,0,0,1,1,1,5,0,0,1,0,0,3041,36,85.25,521,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,868,953
0,0,0,0,0,1,0,17,1,0,0,1,0,2654,45,62.7,63337,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,240,1451
0,0,0,0,0,1,1,22,0,1,0,1,0,4283,25,105.95,56330,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,857,1432
0,0,0,0,0,1,1,23,0,0,0,0,0,4892,39,95.65,22920,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,857,1436
1,0,0,0,1,1,0,21,0,0,0,0,0,4050,31,98.9,1458,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,857,1408
0,0,0,0,0,1,1,28,0,0,0,0,0,2930,3,76.05,23393,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,873,1398
0,0,0,0,0,1,0,5,0,0,0,0,0,5057,1,69.75,36186,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,213,1281
1,0,0,0,0,1,1,25,0,1,1,0,0,3401,33,110.45,11147,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,410,1285
0,0,0,0,1,1,1,2,0,0,1,0,0,2487,7,99.25,26894,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,653,1401
0,0,0,0,0,1,1,15,0,0,0,0,0,3715,19,79.85,25399,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,294,1381
0,0,0,0,1,1,0,2,0,0,0,0,0,3443,8,80.45,40239,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,878,1455
1,0,0,0,0,1,1,28,1,0,0,0,0,3269,13,100.8,16429,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,681,1475
0,0,0,0,0,1,0,18,0,0,0,0,0,3856,10,79.25,781,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,955,1491
0,0,0,0,0,1,0,6,0,0,0,0,0,2718,5,89.5,24443,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,556,1245
0,0,0,0,0,1,1,23,0,0,0,0,0,4843,1,86.05,899,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,641,1182
1,0,0,0,0,0,0,4,0,0,0,0,0,3244,10,34.7,18197,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,863,1227
0,0,0,0,1,1,1,6,1,0,0,0,0,5271,53,60.05,27023,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,863,1229
0,0,0,0,1,1,0,8,0,1,0,0,0,2076,16,74.3,60620,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,863,1185
1,0,0,0,0,1,1,27,0,0,0,0,0,3145,9,74.55,49965,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,957,1067
0,0,0,0,1,1,1,22,0,0,0,0,0,3966,32,104.9,4264,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,25,901
0,0,0,0,1,1,1,29,0,0,0,0,0,5429,1,74.4,88,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,914,860
0,0,0,0,0,1,0,20,0,0,0,0,0,3068,8,69.7,809,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,58,911
1,0,0,0,1,1,1,27,0,1,0,0,0,2709,12,98.1,986,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,174,810
1,0,0,0,1,1,1,20,1,0,0,0,0,4708,4,99.6,1055,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,421,914
0,0,0,0,1,1,1,20,0,1,0,0,0,5005,70,102.95,1519,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,939,837
1,0,0,0,0,1,0,5,0,0,0,0,0,5345,1,71.0,48690,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,306,92
1,0,0,0,1,1,0,26,0,0,0,1,0,4457,47,70.55,48690,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,306,92
1,0,0,0,1,1,0,8,0,0,0,0,0,4568,1,69.25,176,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,107,1586
0,0,0,0,0,1,0,7,0,1,0,0,0,5565,12,83.8,1113,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,751,1570
0,0,0,0,0,0,0,25,0,1,0,0,0,6280,53,54.45,1352,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,775,1580
0,0,0,0,0,1,1,15,0,0,0,0,0,4726,41,99.8,309,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1067,1593
0,0,0,0,0,1,0,17,0,0,0,0,0,3684,5,70.25,532,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,360,1596
0,0,0,0,1,1,1,4,0,1,0,0,0,6363,69,89.95,200,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,753,1585
0,0,0,0,0,1,1,11,0,0,0,0,0,2075,14,74.95,58830,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,161,1068
1,0,0,0,0,1,0,9,0,1,0,0,0,2091,32,74.4,43718,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,191,1050
1,0,0,0,1,1,0,24,0,0,0,0,0,5746,50,71.05,1745,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,416,1012
1,0,0,0,0,0,0,13,0,0,0,0,0,4002,2,30.4,6096,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,661,1022
0,0,0,0,0,1,1,29,0,1,0,0,0,5507,23,106.4,30614,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,835,1055
1,0,0,0,0,1,1,25,0,0,0,0,0,5512,2,85.55,1526,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,33,982
0,0,0,0,1,1,0,4,0,1,0,0,0,2174,30,79.65,16599,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,840,1114
1,0,0,0,0,1,0,0,0,0,0,0,0,3848,1,19.45,15975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,840,1096
1,0,0,0,0,1,1,9,0,0,0,0,0,2431,32,85.95,854,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,840,1131
1,0,0,0,0,1,0,16,0,0,0,1,0,5556,16,59.4,34894,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,840,1101
1,0,0,0,0,1,1,2,0,0,0,0,0,3474,38,99.55,303,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,125,1238
0,0,0,0,0,1,0,20,0,1,0,0,0,4486,2,95.1,282,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,199,1018
0,0,0,0,1,1,0,16,0,0,0,1,0,3443,17,81.5,6189,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,792,995
0,0,0,0,1,0,0,20,0,0,0,0,0,3766,3,36.45,3193,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,975,1188
1,0,0,0,0,0,0,21,0,0,0,1,0,4842,1,25.05,73,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1017,1001
1,0,0,0,1,0,0,21,0,1,0,1,0,2573,43,55.55,615,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,963
0,0,0,0,1,1,1,4,0,0,0,0,0,4990,10,86.65,263,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,735,1481
1,0,0,0,0,1,1,2,1,1,0,0,0,5849,37,106.75,26438,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,805,1413
0,0,0,0,1,1,1,4,0,1,0,0,0,3967,12,101.35,1177,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,269,804
0,0,0,0,0,1,1,29,0,0,0,0,0,2080,35,95.45,348,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,920,902
1,0,0,0,0,1,0,10,0,0,0,0,0,2151,1,69.6,678,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,980,797
1,0,0,0,0,1,0,13,0,0,0,1,0,2139,1,78.45,45025,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,554,497
1,0,0,0,0,1,1,21,0,0,0,0,0,3543,9,84.45,4258,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,854,172
0,0,0,0,0,1,0,30,0,1,0,0,0,2645,38,70.15,44150,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,554,582
0,0,0,0,0,1,1,11,0,0,0,0,0,6204,51,97.8,30568,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,554,522
1,0,0,0,0,1,1,25,0,0,0,0,0,2516,5,83.15,29310,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,554,482
1,0,0,0,0,1,1,25,0,0,0,0,0,3350,2,75.45,31963,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,235,558
1,0,0,0,0,1,0,6,1,1,0,1,0,3016,2,54.85,15195,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,235,555
0,0,0,0,1,1,1,11,0,0,0,0,0,5795,1,95.1,9960,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,359,495
0,0,0,0,1,1,1,6,0,1,0,0,0,5884,53,101.9,40705,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1002,514
0,0,0,0,1,1,1,30,1,0,0,0,0,4788,51,93.8,62425,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,629,407
0,0,0,0,0,1,1,2,0,1,0,0,0,5925,72,104.15,27563,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,511,409
0,0,0,0,0,1,0,11,0,0,0,0,0,2834,5,91.4,30933,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,36,385
0,0,0,0,0,1,1,18,0,0,0,0,0,4403,1,75.35,49242,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,148,626
1,0,0,0,0,1,1,5,0,0,0,0,0,5118,11,84.8,9937,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,953,624
1,0,0,0,1,1,1,4,0,1,0,0,0,5863,50,95.05,22177,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,169,635
0,0,0,0,0,1,0,28,0,0,0,1,0,4618,5,50.35,40376,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1034,580
0,0,0,0,0,1,1,12,0,1,0,0,0,2960,5,89.8,57146,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,676,565
0,0,0,0,0,1,1,15,0,1,0,0,0,2313,9,99.45,44099,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1059,347
1,0,0,0,0,1,0,28,0,0,0,0,0,2767,2,70.2,3133,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,144,45
0,0,0,0,1,1,1,22,0,1,0,0,0,6245,51,84.2,9278,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,190,95
0,0,0,0,0,1,1,18,0,1,1,1,0,3157,26,105.75,7863,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,947,91
1,0,0,0,1,0,0,12,0,0,1,0,0,2167,18,48.35,3849,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,100,171
1,0,0,0,1,1,0,9,1,0,0,0,0,4989,1,49.55,17944,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,306,144
1,0,0,0,1,1,0,20,0,1,0,1,0,5461,2,50.15,1831,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,720,126
0,0,0,0,1,1,1,21,0,1,1,0,0,2151,29,95.9,2615,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,738,90
1,0,0,0,0,0,0,15,0,0,0,1,0,4628,1,25.25,44692,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1042,167
0,0,0,0,1,1,1,22,0,0,0,0,0,2436,46,101.0,47224,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,854,146
1,0,0,0,0,1,0,22,0,0,0,0,0,5287,1,71.15,3873,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,446,36
1,0,0,0,0,1,1,5,1,0,0,0,0,4997,20,79.15,5529,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,256,33
0,0,0,0,1,1,0,3,0,0,0,0,0,4876,46,80.4,732,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,677,54
0,0,0,0,0,1,1,14,0,0,0,0,0,4998,2,93.85,10484,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,231,198
1,0,0,0,0,1,0,22,1,0,0,0,0,5527,1,55.8,5256,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,565,79
0,0,0,0,0,1,1,21,0,0,0,0,0,2169,41,98.4,31230,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,808,147
0,0,0,0,1,1,1,15,1,1,0,1,0,5910,66,79.4,5395,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,839,128
0,0,0,0,0,1,1,25,0,0,0,0,0,3689,35,101.4,12083,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1038,217
0,0,0,0,0,1,1,24,0,0,0,0,0,5124,10,89.8,4253,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1096,253
1,0,0,0,0,1,0,27,0,0,0,0,0,5154,26,91.25,12149,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,850,191
1,0,0,0,0,1,1,21,0,1,0,0,0,5145,18,85.45,17147,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,829,211
0,0,0,0,0,1,0,12,0,0,0,0,0,5674,1,71.65,4546,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,503,207
1,0,0,0,0,1,1,23,0,0,0,0,0,4684,1,74.2,36817,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,745,210
0,0,0,0,1,1,1,20,0,1,0,0,0,3123,43,101.0,3070,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,987,175
0,0,0,0,1,1,1,25,1,0,0,0,0,2673,25,89.05,46171,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,987,110
0,0,0,0,1,1,1,3,0,1,0,0,0,4652,36,96.5,26419,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,451,283
0,0,0,0,1,1,0,13,0,0,0,1,0,3022,1,70.85,13422,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,219,315
0,0,0,0,1,1,1,29,0,1,0,0,0,3711,41,111.95,44117,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,883,291
0,0,0,0,0,1,0,12,0,0,0,1,0,2767,1,69.1,42853,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,139,677
1,0,0,0,0,1,1,14,0,0,0,0,0,5203,2,78.55,2966,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,935,668
0,0,0,0,0,1,1,2,0,0,0,0,0,5904,49,96.2,18036,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,203,853
1,0,0,0,0,1,0,27,0,0,0,1,0,3964,6,74.4,823,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,272,667
1,0,0,0,1,1,1,12,0,0,0,0,0,5245,7,84.55,6918,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,438,800
1,0,0,0,0,1,1,15,0,0,1,0,0,3336,20,85.8,302,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,593,756
1,0,0,0,0,1,1,8,0,1,1,0,0,6405,54,101.5,44741,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1041,718
1,0,0,0,0,1,0,21,0,0,0,0,0,4596,2,69.6,88,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1095,651
1,0,0,0,0,0,0,7,0,0,0,0,0,3016,30,40.3,2241,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,102,276
0,0,0,0,1,1,1,5,0,0,1,0,0,4662,58,98.7,34045,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,724,480
1,0,0,0,1,1,1,24,0,1,1,0,0,4481,68,100.2,6787,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,724,297
1,0,0,0,1,1,1,12,0,0,1,0,0,4937,24,93.55,152,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,414,807
0,0,0,0,1,1,1,7,0,1,1,0,0,2999,27,95.55,12587,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,733,733
1,0,0,0,0,0,0,11,0,0,0,1,0,3278,2,24.35,47453,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,240,1441
1,0,0,0,0,1,1,16,0,0,0,1,0,4235,29,98.65,17929,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,401,1422
0,0,0,0,1,1,1,14,0,0,0,0,0,4324,5,79.9,148,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,544,1364
1,0,0,0,0,1,1,10,0,0,0,0,0,4136,28,103.3,6876,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,45,1342
0,0,0,0,0,1,1,26,0,1,0,0,0,5245,24,102.95,384,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,857,1417
1,0,0,0,1,1,1,13,1,0,0,0,0,5863,43,109.55,18650,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,213,1267
0,0,0,0,0,1,0,24,1,0,0,1,0,4522,2,66.4,3193,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,233,1352
0,0,0,0,1,1,1,14,0,0,0,0,0,4512,66,100.05,77683,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,314,1275
1,0,0,0,1,1,1,11,0,0,0,0,0,6117,66,105.95,16717,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,758,1385
1,0,0,0,0,1,1,2,0,0,0,0,0,2560,31,73.9,173,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,780,1340
1,0,0,0,0,1,1,2,0,0,0,0,0,4448,37,96.55,37218,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1028,1363
0,0,0,0,0,1,1,30,0,1,1,0,0,4287,24,101.25,54876,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,690,1348
0,0,0,0,0,1,0,25,0,0,0,0,0,5655,2,44.15,55720,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,875,1405
1,0,0,0,0,1,1,6,0,0,0,0,0,4174,8,75.75,28403,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,878,1471
0,0,0,0,1,1,1,21,1,0,0,0,0,4138,1,80.3,9038,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,221,1460
1,0,0,0,0,1,0,2,0,0,0,0,0,5242,9,80.85,1885,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,776,1517
1,0,0,0,0,1,1,15,0,0,0,0,0,5651,49,90.85,10520,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,104,1325
0,0,0,0,0,0,0,9,0,0,0,0,0,5437,1,25.1,41707,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,637,1158
